"","X","Session_ID","Video_ID","Colour_code","State","Condition","Bird_desc","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_nr_all_females","Visit_occurrence","Total_visit_duration_all_females","Total_nr_display","Total_nr_display_with_Sat","Total_nr_display_Res_ind","Total_nr_display_Sat_ind","Display_percentage","Female_cop_max_id","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Copulation_occurrence_successful","Copulation_occurrence","Total_successful_copulations","Total_copulation_nr","Total_copulation_occurrence","Total_nr_display_30","Visits_longest_s","Lek_hierarchy","Co.display_total_nr_session","Co.display_total_duration_s_session","Co.display_duration_mean_s_session","Co.display_duration_std_dev_session","Single_display_total_nr_session","Single_display_total_duration_s_session","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_female_total_nr_session","Single_display_to_female_total_duration_s_session","Single_display_to_female_duration_mean_s_session","Single_display_to_female_duration_std_dev_session","Single_display_to_satellite_total_nr_session","Single_display_to_satellite_total_duration_s_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Aggression_total","Fight_dur_s","Subject","Behavior"
"551",29,"522_Fm2_m_Satellite","Lek4_2021_522_m","Satellite","Paired","Satellite",NA,NA,"Fm2","m",522,17,"5","3_Lek4_5","3_Lek4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,4,0,0,4,NA,NA,NA,NA,NA,4,NA,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"552",33,"523_Fm1_a_Satellite","Lek2_2021_523_a","Satellite","Paired","Satellite",NA,NA,"Fm1","a",523,18,"5","3_Lek2_5","3_Lek2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,NA,NA,NA,NA,NA,3,NA,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"553",34,"523_Fm2_m_Satellite","Lek4_2021_523_m","Satellite","Paired","Satellite",NA,NA,"Fm2","m",523,18,"5","3_Lek4_5","3_Lek4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,5,0,4,6,NA,NA,NA,NA,NA,10,NA,1,4,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"554",40,"524_Fm2_a_Satellite","Lek3_2021_524_a","Satellite","Paired","Satellite",NA,NA,"Fm2","a",524,19,"6","2_Lek3_6","2_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,2,2,NA,NA,NA,NA,NA,4,NA,1,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"555",41,"524_Fm2_a_Satellite","Lek3_2021_524_a","Satellite","Unpaired","Satellite",NA,NA,"Fm2","a",524,19,"6","2_Lek3_6","2_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite unpaired","Copulation"
"556",46,"525_Fm2_m_Satellite","Lek3_2021_525_m","Satellite","Paired","Satellite",NA,NA,"Fm2","m",525,20,"6","2_Lek3_6","2_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,5,0,NA,NA,NA,NA,NA,5,NA,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"557",52,"529_Fm2_a_Satellite","Lek4_2021_529_a","Satellite","Paired","Satellite",NA,NA,"Fm2","a",529,24,"6","2_Lek4_6","2_Lek4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"558",58,"531_Fm1_a_Satellite","Lek1_2021_531_a","Satellite","Paired","Satellite",NA,NA,"Fm1","a",531,26,"7a","1_Lek1_7a","1_Lek1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,1,2,NA,NA,NA,NA,NA,3,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"559",67,"602_Fm2_a_Satellite","Lek3_2021_602_a","Satellite","Paired","Satellite",NA,NA,"Fm2","a",602,28,"7a","1_Lek3_7a","1_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,2,1,NA,NA,NA,NA,NA,3,NA,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"560",71,"603_Fm2_a_Satellite","Lek3_2021_603_a","Satellite","Paired","Satellite",NA,NA,"Fm2","a",603,29,"7a","1_Lek3_7a","1_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"561",73,"603_Fm2_m_Satellite","Lek3_2021_603_m","Satellite","Paired","Satellite",NA,NA,"Fm2","m",603,29,"7m","1_Lek3_7m","1_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,NA,NA,NA,NA,NA,2,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"562",76,"604_Fm2_a_Satellite","Lek3_2021_604_a","Satellite","Paired","Satellite",NA,NA,"Fm2","a",604,30,"7a","1_Lek3_7a","1_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,1,NA,NA,NA,NA,NA,2,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
"563",77,"604_Fm2_m_Satellite","Lek3_2021_604_m","Satellite","Paired","Satellite",NA,NA,"Fm2","m",604,30,"7m","1_Lek3_7m","1_Lek3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,1,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satellite paired","Copulation"
